,SFC,OPERATION,Unique concatenate(DESCRIPTION),Unique concatenate(ITEM_GROUP),Unique count(DESCRIPTION),ITEM_NO,QTY,ROUTER,STEP_ID,RESRCE,WORK_CENTER,QTY_STARTED,QTY_COMPLETED,QTY_DONE,QTY_SCRAPPED,QTY_NON_CONFORMED,ELAPSED_TIME,ELAPSED_QUEUE_TIME,PREVIOUS_RESOURCE_BO,SFC_DONE,SHOP_ORDER_BO,DATE_TIME,ITEM_DESCRIPTION,ITEM_TYPE,OPERATION_DESCRIPTION,TYPE,SPECIAL_INSTRUCTION,RESOURCE_DESCRIPTION,SETUP_STATE,SETUP_DESCRIPTION,WORKCENTER_DESCRIPTION,WC_CATEGORY,WC_TYPE,SHOP_ORDER,QTY_ORDERED,QTY_RELEASED,QTY_DONE_SO,CUSTOMER,TRANSFER_SITE,PROCESSING_TIME_SECS,WAITING_TIME_SECS,DESCRIPTION,case:concept:name,concept:name,org:resource,time:timestamp
7,846283588,A012800,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,90,3946,A010207,1,1,0,0,0,20222,3331371,"ResourceBO:0001,3864",False,"ShopOrderBO:0001,60840244",29-05-2020 16:18:44,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler dichtheitsprüfen,N,,Prüfkammer 12,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,20.222,3331.371,Monti2 Ve,A010207,A012800Zähler dichtheitsprüfen,3946,29-05-2020 16:18:44
8,846283588,A012850,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,100,3865,A010207,1,1,0,0,0,3,55153,"ResourceBO:0001,3946",False,"ShopOrderBO:0001,60840244",29-05-2020 17:14:35,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Etikett aufbringen (oben),N,,Station 5.07 Etikettierung Nr. 2,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,0.003,55.153,Monti2 Ve,A010207,A012850Etikett aufbringen (oben),3865,29-05-2020 17:14:35
9,846283588,A012900,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,110,5200,A010208,1,1,0,0,0,39848,47967,"ResourceBO:0001,3865",False,"ShopOrderBO:0001,60840244",29-05-2020 17:15:30,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,ATEX-Prüfung,N,,Automatische ATEX-Prüfung Monti 2,S,,Atexprüfung,LEVEL1,ASSEMBLY,60840244,0,111,94,,,39.848,47.967,Monti2 Ve,A010208,A012900ATEX-Prüfung,5200,29-05-2020 17:15:30
10,846283588,A013500,"ATEX-Zähler für Serienaufträge, Aufträge Monti2, Rüstintervall Stutzen 1BS746","A01PP000200, A01PP000100, A01PP000400",3,80001567,1,A01PDR0024,120,7278,A0102,1,1,1,0,0,5,12824,"ResourceBO:0001,5200",True,"ShopOrderBO:0001,60840244",29-05-2020 17:16:56,"BK V2 EI5 Ve A152,4 1''BS o.RS unr",M,Zähler abstapeln,N,,0020 Station 5.04 Wagen 2 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60840244,0,111,94,,,0.005,12.824,Monti2 Ve,A0102,A013500Zähler abstapeln,7278,29-05-2020 17:16:56
0,845263410,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6239,26776,,False,"ShopOrderBO:0001,60358202",29-05-2020 16:36:42,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.239,26.776,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,29-05-2020 16:36:42
1,845263410,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5344,46817,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",29-05-2020 16:37:14,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.344,46.817,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,29-05-2020 16:37:14
2,845263410,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8322,23751,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",29-05-2020 16:38:05,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.322,23.751,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,29-05-2020 16:38:05
3,845263410,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9567,10783,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",29-05-2020 16:38:36,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.567,10.783,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,29-05-2020 16:38:36
4,845263410,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3622,4051,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",29-05-2020 16:38:55,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.622,4.051,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,29-05-2020 16:38:55
5,845263410,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,15036,10798,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:02,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,15.036,10.798,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,29-05-2020 16:39:02
6,845263410,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9479,8163,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:27,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.479,8.163,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,29-05-2020 16:39:27
7,845263410,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10480,4010,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:44,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.48,4.01,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,29-05-2020 16:39:44
8,845263410,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19997,41739,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:58,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.997,41.739,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,29-05-2020 16:39:58
9,845263410,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,69782,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",29-05-2020 16:40:58,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,69.782,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,29-05-2020 16:40:58
0,845915793,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6049,27360,,False,"ShopOrderBO:0001,60358202",29-05-2020 16:37:42,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.049,27.36,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,29-05-2020 16:37:42
1,845915793,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5508,46191,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",29-05-2020 16:38:15,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.508,46.191,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,29-05-2020 16:38:15
2,845915793,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8374,23870,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:06,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.374,23.87,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,29-05-2020 16:39:06
3,845915793,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9659,11133,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:37,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.659,11.133,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,29-05-2020 16:39:37
4,845915793,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3639,4033,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:57,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.639,4.033,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,29-05-2020 16:39:57
5,845915793,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14588,11001,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",29-05-2020 16:40:04,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.588,11.001,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,29-05-2020 16:40:04
6,845915793,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9271,7871,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",29-05-2020 16:40:29,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.271,7.871,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,29-05-2020 16:40:29
7,845915793,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10548,3996,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",29-05-2020 16:40:45,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.548,3.996,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,29-05-2020 16:40:45
8,845915793,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19359,42818,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",29-05-2020 16:40:58,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.359,42.818,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,29-05-2020 16:40:58
9,845915793,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,68681,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",29-05-2020 16:41:59,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,68.681,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,29-05-2020 16:41:59
0,845391535,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6092,26565,,False,"ShopOrderBO:0001,60358202",29-05-2020 16:39:42,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.092,26.565,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,29-05-2020 16:39:42
1,845391535,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5323,47231,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",29-05-2020 16:40:14,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.323,47.231,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,29-05-2020 16:40:14
2,845391535,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8641,23553,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",29-05-2020 16:41:06,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.641,23.553,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,29-05-2020 16:41:06
3,845391535,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9565,11153,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",29-05-2020 16:41:37,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.565,11.153,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,29-05-2020 16:41:37
4,845391535,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3711,3947,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",29-05-2020 16:41:57,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.711,3.947,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,29-05-2020 16:41:57
5,845391535,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14553,10899,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",29-05-2020 16:42:03,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.553,10.899,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,29-05-2020 16:42:03
6,845391535,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9291,7977,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",29-05-2020 16:42:27,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.291,7.977,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,29-05-2020 16:42:27
7,845391535,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10590,4076,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",29-05-2020 16:42:43,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.59,4.076,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,29-05-2020 16:42:43
8,845391535,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19557,42109,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",29-05-2020 16:42:57,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.557,42.109,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,29-05-2020 16:42:57
9,845391535,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,3,69471,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",29-05-2020 16:43:58,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.003,69.471,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,29-05-2020 16:43:58
0,845148603,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6050,27263,,False,"ShopOrderBO:0001,60358202",29-05-2020 16:42:42,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.05,27.263,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,29-05-2020 16:42:42
1,845148603,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5372,46865,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",29-05-2020 16:43:15,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.372,46.865,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,29-05-2020 16:43:15
2,845148603,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8415,24426,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",29-05-2020 16:44:06,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.415,24.426,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,29-05-2020 16:44:06
3,845148603,A012000,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,40,3629,A010205,1,1,0,0,0,9363,10954,"ResourceBO:0001,3628",False,"ShopOrderBO:0001,60358202",29-05-2020 16:44:38,BK V2 T A250 DN25 unr,M,Oberteil dosieren,N,,Station 3.07 Dosieren Oberteil,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.363,10.954,Monti2 nicht Ve,A010205,A012000Oberteil dosieren,3629,29-05-2020 16:44:38
4,845148603,A012200,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,50,3630,A010205,1,1,0,0,0,3685,4026,"ResourceBO:0001,3629",False,"ShopOrderBO:0001,60358202",29-05-2020 16:44:57,BK V2 T A250 DN25 unr,M,Unterteil aufsetzen,N,,Station 3.08 Unterteil aufsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,3.685,4.026,Monti2 nicht Ve,A010205,A012200Unterteil aufsetzen,3630,29-05-2020 16:44:57
5,845148603,A012300,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,60,3631,A010206,1,1,0,0,0,14776,10793,"ResourceBO:0001,3630",False,"ShopOrderBO:0001,60358202",29-05-2020 16:45:04,BK V2 T A250 DN25 unr,M,Falz auflegen,N,,Station 3.09 Falz auflegen,O,,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,14.776,10.793,Monti2 nicht Ve,A010206,A012300Falz auflegen,3631,29-05-2020 16:45:04
6,845148603,A012500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,70,3632,A010206,1,1,0,0,0,9286,7848,"ResourceBO:0001,3631",False,"ShopOrderBO:0001,60358202",29-05-2020 16:45:28,BK V2 T A250 DN25 unr,M,Zähler vorbördeln,N,,Station 3.10 Vorbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,9.286,7.848,Monti2 nicht Ve,A010206,A012500Zähler vorbördeln,3632,29-05-2020 16:45:28
7,845148603,A012600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,80,3863,A010206,1,1,0,0,0,10422,3963,"ResourceBO:0001,3632",False,"ShopOrderBO:0001,60358202",29-05-2020 16:45:44,BK V2 T A250 DN25 unr,M,Zähler fertigbördeln,N,,Station 3.10 Fertigbördeln Nr. 1,S, ,Zähler verschließen,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,10.422,3.963,Monti2 nicht Ve,A010206,A012600Zähler fertigbördeln,3863,29-05-2020 16:45:44
8,845148603,A012800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,90,3944,A010207,1,1,0,0,0,19603,41204,"ResourceBO:0001,3863",False,"ShopOrderBO:0001,60358202",29-05-2020 16:45:57,BK V2 T A250 DN25 unr,M,Zähler dichtheitsprüfen,N,,Prüfkammer 10,O,,Monti 2 - Heliumprüfung,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,19.603,41.204,Monti2 nicht Ve,A010207,A012800Zähler dichtheitsprüfen,3944,29-05-2020 16:45:57
9,845148603,A013500,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,120,7279,A0102,1,1,1,0,0,4,70848,"ResourceBO:0001,3944",True,"ShopOrderBO:0001,60358202",29-05-2020 16:46:57,BK V2 T A250 DN25 unr,M,Zähler abstapeln,N,,0030 Station 5.04 Wagen 3 BWM ZONE,O,,Monti 2,LEVEL3,ASSEMBLY,60358202,0,40218,38699,,,0.004,70.848,Monti2 nicht Ve,A0102,A013500Zähler abstapeln,7279,29-05-2020 16:46:57
0,845400011,A011600,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,10,3625,A010205,1,1,0,0,0,6223,26637,,False,"ShopOrderBO:0001,60358202",29-05-2020 16:46:42,BK V2 T A250 DN25 unr,M,Stutzen befetten,N,,Station 3.03 Fetten,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,6.223,26.637,Monti2 nicht Ve,A010205,A011600Stutzen befetten,3625,29-05-2020 16:46:42
1,845400011,A011800,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,20,3627,A010205,1,1,0,0,0,5475,47569,"ResourceBO:0001,3625",False,"ShopOrderBO:0001,60358202",29-05-2020 16:47:14,BK V2 T A250 DN25 unr,M,Aussenmagnet montieren,N,,Station 3.05 Aussenmagnet einsetzen,S,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,5.475,47.569,Monti2 nicht Ve,A010205,A011800Aussenmagnet montieren,3627,29-05-2020 16:47:14
2,845400011,A011900,"Rüstintervall Stutzen DN25, BK 4 V2 TC","A01PP000500, A00PP000600",2,82512810,1,A01PDR0023,30,3628,A010205,1,1,0,0,0,8292,23661,"ResourceBO:0001,3627",False,"ShopOrderBO:0001,60358202",29-05-2020 16:48:06,BK V2 T A250 DN25 unr,M,Messwerk einsetzen,N,,Station 3.06 Messwerk einsetzen,O,,Zähler montieren,LEVEL1,ASSEMBLY,60358202,0,40218,38699,,,8.292,23.661,Monti2 nicht Ve,A010205,A011900Messwerk einsetzen,3628,29-05-2020 16:48:06
